brand	car_length	car_width	car_height	轴距	前轮距	后轮距
东风风光580	4680	1845	1715	2780	1570	1572
东风风光580	4680	1845	1715	2780	1570	1572
东风风光580	4680	1845	1715	2780	1570	1572
东风风光S560	4515	1815	1735	2690	1540	1530
东风风光S560	4515	1815	1735	2690	1540	1530
东风风光S560	4515	1815	1735	2690	1540	1530
东风风光S560	4515	1815	1735	2690	1540	1530
东风风光S560	4515	1815	1735	2690	1540	1530
东风风光S560	4515	1815	1735	2690	1540	1530
东风风度MX6	4625	1790	1735	2630	1540	1545
东风风度MX6	4625	1790	1735	2630	1540	1545
东风风度MX6	4625	1790	1735	2630	1540	1545
东风风度MX6	4625	1790	1735	2630	1540	1545
东风风度MX6	4625	1790	1735	2630	1540	1545
东风风度MX6	4625	1790	1735	2630	1540	1545
东风风神A30	4530	1730	1490	2620	-	-
东风风神A30	4530	1730	1490	2620	-	-
东风风神A30	4530	1730	1490	2620	-	-
东风风神A30	4530	1730	1490	2620	-	-
东风风神A30	4530	1730	1490	2620	-	-
东风风神A30	4530	1730	1490	2620	-	-
东风风神A60	4680	1720	1515	2700	-	-
东风风神A60	4680	1720	1515	2700	-	-
东风风神A60	4680	1720	1515	2700	-	-
东风风神A60	4680	1720	1515	2700	-	-
东风风神A60	4680	1720	1515	2700	-	-
东风风神A60	4680	1720	1515	2700	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX3	4518	1740	1562	2620	-	-
东风风神AX4	4195	1780	1622	2580	1490	1510
东风风神AX4	4195	1780	1622	2580	1490	1510
东风风神AX4	4195	1780	1622	2580	1490	1510
东风风神AX4	4195	1780	1622	2580	1490	1510
东风风神AX4	4195	1780	1622	2580	1490	1510
东风风神AX4	4195	1780	1622	2580	1490	1510
东风风神AX4	4195	1780	1622	2580	1490	1510
东风风神AX4	4195	1780	1622	2580	1490	1510
东风风神AX5	4501	1806	1650	2630	1540	1540
东风风神AX5	4501	1806	1650	2630	1540	1540
东风风神AX5	4501	1806	1650	2630	1540	1540
东风风神AX5	4501	1806	1650	2630	1540	1540
东风风神AX5	4501	1806	1650	2630	1540	1540
东风风神AX5	4501	1806	1650	2630	1540	1540
东风风神AX5	4501	1806	1650	2630	1540	1540
东风风神AX5	4501	1806	1650	2630	1540	1540
东风风神AX5	4501	1806	1650	2630	1540	1540
东风风神AX7	4696	1850	1712	2712	1585	1585
东风风神AX7	4696	1850	1712	2712	1585	1585
东风风神AX7	4696	1850	1712	2712	1585	1585
东风风神AX7	4696	1850	1712	2712	1585	1585
东风风神AX7	4696	1850	1712	2712	1585	1585
东风风神AX7	4696	1850	1712	2712	1585	1585
东风风神AX7	4696	1850	1712	2712	1585	1585
东风风神AX7	4690	1850	1727	2712	1585	1585
东风风神AX7	4690	1850	1727	2712	1585	1585
东风风神AX7	4690	1850	1727	2712	1585	1585
东风风神AX7	4690	1850	1727	2712	1585	1585
东风风神AX7	4690	1850	1727	2712	1585	1585
东风风神AX7	4690	1850	1727	2712	1585	1585
东风风神AX7	4690	1850	1727	2712	1585	1585
东风风神AX7	4690	1850	1727	2712	1585	1585
东风风神AX7	4690	1850	1727	2712	1585	1585
东风风神E30	2995	1560	1595	2160	-	-
东风风神E70	4680	1720	1530	2700	1475	1480
东风风神E70	4680	1720	1530	2700	1475	1480
东风风神H30	4351	1760	1528	2610	-	-
东风风神H30	4351	1760	1528	2610	-	-
东风风神H30	4351	1760	1528	2610	-	-
东风风神H30	4351	1760	1528	2610	-	-
东风风神H30	4351	1760	1528	2610	-	-
东风风神H30	4351	1760	1528	2610	-	-
东风风神H30	4351	1760	1528	2610	-	-
东风风神H30	4351	1760	1528	2610	-	-
东风风神H30	4351	1760	1528	2610	-	-
东风风神L60	4712	1820	1540	2710	-	-
东风风神L60	4712	1820	1540	2710	-	-
东风风神L60	4712	1820	1540	2710	-	-
东风风神L60	4712	1820	1540	2710	-	-
东风风神L60	4712	1820	1540	2710	-	-
东风风神S30	4526	1740	1465	2610	-	-
东风风神S30	4526	1740	1465	2610	-	-
东风风神S30	4526	1740	1465	2610	-	-
东风风神S30	4526	1740	1465	2610	-	-
东风风神S30	4526	1740	1465	2610	-	-
东风风神S30	4526	1740	1465	2610	-	-
东风风神S30	4526	1740	1465	2610	-	-
东风风神S30	4526	1740	1465	2610	-	-
东风风神S30	4526	1740	1465	2610	-	-
东风风神S30	4526	1740	1465	2610	-	-
中兴C3	4140	1761	1675	2500	1490	1480
中兴GX3	4160	1761	1675	2500	-	-
中兴GX3	4160	1761	1675	2500	-	-
中兴GX3	4160	1761	1675	2500	-	-
中华H220	4190	1703	1482	2570	1465	1460
中华H220	4190	1703	1482	2570	1465	1460
中华H220	4190	1703	1482	2570	1465	1460
中华H220	4190	1703	1482	2570	1465	1460
中华H220	4190	1703	1482	2570	1465	1460
中华H230	4390	1703	1482	2570	1465	1460
中华H230	4390	1703	1482	2570	1465	1460
中华H230	4390	1703	1482	2570	1465	1460
中华H230	4390	1703	1482	2570	1465	1460
中华H230	4390	1703	1482	2570	1465	1460
中华H3	4640	1790	1445	2660	-	-
中华H3	4640	1790	1445	2660	-	-
中华H3	4640	1790	1445	2660	-	-
中华H3	4640	1790	1445	2660	-	-
中华H3	4640	1790	1445	2660	-	-
中华H3	4640	1790	1445	2660	-	-
中华H320	4210	1755	1460	2580	-	-
中华H320	4210	1755	1460	2580	-	-
中华H320	4210	1755	1460	2580	-	-
中华H320	4210	1755	1460	2580	-	-
中华V5	4420	1800	1627	2630	1544	1530
中华V5	4420	1800	1627	2630	1544	1530
中华V5	4420	1800	1627	2630	1544	1530
中华V5	4420	1800	1627	2630	1544	1530
中华V5	4420	1800	1627	2630	1544	1530
中华V5	4420	1800	1627	2630	1544	1530
中华V5	4420	1800	1627	2630	1544	1530
中华V5	4420	1800	1627	2630	1544	1530
中华V5	4420	1800	1627	2630	1544	1530
中华V5	4420	1800	1627	2630	1544	1530
中华V6	4620	1922	1727	2725	-	-
中华V6	4620	1922	1727	2725	-	-
中华V6	4620	1922	1727	2725	-	-
中华V6	4620	1922	1727	2725	-	-
中华V6	4620	1922	1734	2725	-	-
中华V6	4620	1922	1734	2725	-	-
中华V6	4620	1922	1734	2725	-	-
中华V6	4620	1922	1734	2725	-	-
中华尊驰	4880	1800	1450	2790	1565	1560
中华尊驰	4880	1800	1450	2790	1565	1560
中华尊驰	4880	1800	1450	2790	1565	1560
中华尊驰	4880	1800	1450	2790	1565	1560
中华尊驰	4880	1800	1450	2790	1565	1560
中华尊驰	4880	1800	1450	2790	1565	1560
中华尊驰	4880	1800	1450	2790	1565	1560
中华尊驰	4880	1800	1450	2790	1565	1560
中华尊驰	4880	1800	1450	2790	1565	1560
中华尊驰	4880	1800	1450	2790	1565	1560
中华豚	3653	1663	1532	2400	1450	1432
中华豚	3653	1663	1532	2400	1450	1432
中华豚	3653	1663	1532	2400	1450	1432
中华骏捷	4650	1800	1450	2790	-	-
中华骏捷FRV	4210	1755	1460	2580	1533	1502
中华骏捷FRV	4210	1755	1460	2580	1533	1502
中华骏捷FRV	4210	1755	1460	2580	1533	1502
中华骏捷FRV	4210	1755	1460	2580	1533	1502
中华骏捷FRV	4210	1755	1460	2580	1533	1502
中华骏捷FRV	4210	1755	1460	2580	1533	1502
中华骏捷FSV	4510	1758	1460	2580	1533	1502
中华骏捷FSV	4510	1758	1460	2580	1533	1502
中华骏捷FSV	4510	1758	1460	2580	1533	1502
中华骏捷FSV	4510	1758	1460	2580	1533	1502
中华骏捷FSV	4510	1758	1460	2580	1533	1502
中华骏捷FSV	4510	1758	1460	2580	1533	1502
中华骏捷FSV	4510	1758	1460	2580	1533	1502
中华骏捷FSV	4510	1758	1460	2580	1533	1502
中国龙	4085	1714	1370	2440	1453	1444
中国龙	4085	1714	1370	2440	1453	1444
中意V5	4000	1625	1880	2560	1370	1360
中意V5	4000	1625	1880	2560	1370	1360
丰田86	4240	1775	1320	2570	1520	1540
丰田86	4240	1775	1320	2570	1520	1540
丰田86	4240	1775	1320	2570	1520	1540
丰田86	4240	1775	1320	2570	1520	1540
丰顺	4015	1600	1900	2525	1310	1320
丰顺	4015	1600	1900	2525	1310	1320
丰顺	4015	1600	1900	2525	1310	1320
丰顺	4015	1600	1900	2525	1310	1320
丰顺	4015	1600	1900	2525	1310	1320
丰顺	4015	1600	1900	2525	1310	1320
丰顺	4015	1600	1900	2525	1310	1320
丰顺	4015	1600	1900	2525	1310	1320
丰顺	4015	1600	1900	2525	1310	1320
丰顺	4015	1600	1900	2525	1310	1320
丰顺	4015	1600	1900	2525	1310	1320
丰顺	4015	1600	1900	2525	1310	1320
主席	5135	1895	1505	2970	1600	1590
主席	5435	1895	1505	3270	1600	1590
之诺1E	4503	1798	1564	2760	-	-
之诺60H	4582	1820	1609	2780	-	-
乐途	4350	1730	1800	2720	-	-
乐途	4350	1730	1800	2720	-	-
乐途	4350	1730	1800	2720	-	-
乐途	4350	1730	1800	2720	-	-
乐途	4350	1730	1800	2720	-	-
乐途	4350	1730	1800	2720	-	-
乐途	4350	1730	1800	2720	-	-
乐途	4350	1730	1800	2720	-	-
乐风	3920	1680	1499	2480	1450	1430
乐风	3920	1680	1499	2480	1450	1430
乐风	3920	1680	1499	2480	1450	1430
乐风	3920	1680	1499	2480	1450	1430
乐风	3920	1680	1499	2480	1450	1430
乐风RV	4205	1722	1525	2550	1477	1468
乐风RV	4205	1722	1525	2550	1477	1468
乐风RV	4205	1722	1525	2550	1477	1468
乐风RV	4205	1722	1525	2550	1477	1468
乐风RV	4205	1722	1525	2550	1477	1468
乐风RV	4205	1722	1525	2550	1477	1468
乐风RV	4205	1722	1525	2550	1477	1468
乐风RV	4205	1722	1525	2550	1477	1468
乐驰	3545	1495	1523	2340	1299	1264
乐驰	3545	1495	1523	2340	1299	1264
乐驰	3545	1495	1523	2340	1299	1264
乐驰	3565	1515	1510	2340	1299	1264
乐驰	3565	1515	1510	2340	1299	1264
乐驰	3565	1515	1510	2340	1299	1264
乐驰	3545	1495	1523	2340	1299	1264
乐驰	3545	1495	1523	2340	1299	1264
乐驰	3545	1495	1523	2340	1299	1264
乐驰	3565	1515	1510	2340	1299	1264
乐驰	3565	1515	1510	2340	1299	1264
乐驰	3565	1515	1510	2340	1299	1264
乐骋	3920	1680	1499	2480	1450	1430
乐骋	3920	1680	1499	2480	1450	1430
乐骋	3920	1680	1499	2480	1450	1430
乐骋	3920	1680	1499	2480	1450	1430
乐骋	3920	1680	1499	2480	1450	1430
九龙A4	4840	1880	2080	2570	-	-
九龙A4	4840	1880	2080	2570	-	-
九龙A4	4840	1880	2285	2570	-	-
九龙A4	4840	1880	2285	2570	-	-
九龙A4	4840	1880	2285	2570	-	-
九龙A4	4840	1880	2285	2570	-	-
九龙A5	5380	1880	2285	3110	-	-
九龙A5	5380	1880	2285	3110	-	-
九龙A5	5380	1880	2285	3110	-	-
九龙A5	5380	1880	2285	3110	-	-
九龙A5	5380	1880	2285	3110	-	-
九龙A5	5380	1880	2285	3110	-	-
云100	3627	1620	1476	2360	-	-
云100	3627	1620	1476	2360	1405	1400
云100	3627	1620	1476	2360	-	-
云度π1	4010	1729	1621	2460	-	-
云度π1	4010	1729	1621	2460	-	-
云度π1	4010	1729	1621	2460	-	-
云度π1	4010	1729	1621	2460	-	-
五菱之光	3797	1510	1820	2500	1290	1290
五菱之光	3797	1510	1820	2500	1290	1290
五菱之光	3890	1580	1822	2500	1290	1290
五菱之光	3890	1580	1822	2500	1290	1290
五菱之光V	4051	1575	1780	2600	1310	1290
五菱之光V	4051	1575	1780	2600	1310	1290
五菱之光V	4051	1575	1780	2600	1310	1290
五菱之光小卡	4606	1503	1849	2950	1300	1300
五菱之光小卡	4358	1503	1811	2950	1300	1300
五菱宏光	4400	1680	1770	2720	1420	1440
五菱宏光	4400	1680	1770	2720	1420	1440
五菱宏光	4400	1680	1770	2720	1420	1440
五菱宏光	4400	1680	1770	2720	1420	1440
五菱宏光	4400	1721	1715	2720	1430	1450
五菱宏光	4400	1721	1730	2720	1430	1450
五菱宏光	4400	1721	1730	2720	1430	1450
五菱宏光S3	4655	1735	1790	2800	1450	-
五菱宏光S3	4655	1735	1790	2800	1450	-
五菱宏光S3	4655	1735	1790	2800	1450	-
五菱宏光S3	4655	1735	1790	2800	1450	-
五菱宏光S3	4655	1735	1790	2800	1450	-
五菱征程	5090	1780	1925	3205	1480	1480
五菱征程	5090	1780	1925	3205	1480	1480
五菱征程	5090	1780	1925	3205	1480	1480
五菱荣光	4135	1660	1870	2700	1386	1408
五菱荣光	4135	1660	1870	2700	1386	1408
五菱荣光	4135	1660	1870	2700	1386	1408
五菱荣光	4135	1660	1870	2700	1386	1408
五菱荣光	4135	1615	1900	3050	1386	1480
五菱荣光	4135	1615	1900	3050	1386	1480
五菱荣光V	4415	1685	1850	2720	1420	1440
五菱荣光V	4415	1685	1850	2720	1420	1440
五菱荣光V	4415	1685	1850	2720	1420	1440
五菱荣光V	4415	1685	1850	2720	1420	1440
五菱荣光小卡	4560	1610	1870	3050	1386	1408
五菱荣光小卡	4560	1610	1870	3050	1386	1408
五菱荣光小卡	4560	1610	1870	3050	1386	1408
五菱荣光小卡	4560	1610	1870	3050	1386	1408
享御	4660	1880	1755	2740	1570	1570
享御	4660	1880	1755	2740	1570	1570
享御	4660	1880	1755	2740	1570	1570
享御	4660	1880	1755	2740	1570	1570
伊兰特EV	4569	1777	1493	2655	-	-
伊兰特EV	4569	1777	1493	2655	-	-
众泰2008	3900	1555	1670	2420	1305	1310
众泰2008	3900	1555	1670	2420	1305	1310
众泰2008	3900	1555	1670	2420	1305	1310
众泰2008	3900	1555	1670	2420	1305	1310
众泰5008	3970	1570	1730	2420	1305	1310
众泰5008	3970	1570	1730	2420	1305	1310
众泰5008	3970	1570	1730	2420	1305	1310
众泰5008	3970	1570	1730	2420	1305	1310
众泰5008	3970	1570	1730	2420	1305	1310
众泰5008	3970	1570	1730	2420	1305	1310
众泰5008	3970	1570	1730	2420	1305	1310
众泰5008	3970	1570	1730	2420	1305	1310
众泰5008	3970	1570	1730	2420	1305	1310
众泰5008	3970	1570	1730	2420	1305	1310
众泰E200	2735	1600	1630	1810	1360	1350
众泰E200	2735	1600	1630	1810	1360	1350
众泰E200	2735	1600	1630	1810	1360	1350
众泰SR7	4510	1835	1610	2680	1565	1563
众泰SR7	4510	1835	1610	2680	1553	1551
众泰SR7	4510	1835	1610	2680	1553	1551
众泰SR7	4510	1835	1610	2680	1553	1551
众泰SR7	4510	1835	1610	2680	1553	1551
众泰SR7	4510	1835	1610	2680	1553	1551
众泰SR7	4510	1835	1610	2680	1553	1551
众泰SR7	4510	1835	1610	2680	1553	1551
众泰SR7	4510	1835	1610	2680	1553	1551
众泰T200	4005	1570	1704	2420	1305	1310
众泰T300	4405	1830	1665	2610	1565	1563
众泰T300	4405	1830	1665	2610	1565	1563
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T300	4405	1830	1665	2610	1560	1558
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4631	1893	1694	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T600	4648	1893	1686	2807	1611	1612
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰T700	4748	1933	1697	2850	-	-
众泰V10	3995	1620	1915	2700	1386	1408
众泰V10	3995	1620	1915	2700	1386	1408
众泰V10	3995	1620	1915	2700	1386	1408
众泰V10	3995	1620	1915	2700	1386	1408
众泰V10	3995	1620	1915	2700	1386	1408
众泰V10	3995	1620	1915	2700	1386	1408
众泰Z200	4277	1703	1490	2438	-	-
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z200HB	3826	1640	1446	2385	1430	1393
众泰Z300	4565	1766	1486	2700	1532	1530
众泰Z300	4565	1766	1486	2700	1532	1530
众泰Z300	4565	1766	1486	2700	1532	1530
众泰Z300	4565	1766	1486	2700	1532	1530
众泰Z300	4565	1766	1486	2700	1532	1530
众泰Z300	4565	1766	1486	2700	1532	1530
众泰Z300	4565	1766	1486	2700	1532	1530
众泰Z300	4565	1766	1486	2700	1532	1530
众泰Z360	4615	1766	1486	2700	1532	1530
众泰Z360	4615	1766	1486	2700	1532	1530
众泰Z360	4615	1766	1486	2700	1532	1530
众泰Z360	4615	1766	1486	2700	1532	1530
众泰Z360	4615	1766	1486	2700	1532	1530
众泰Z360	4615	1766	1486	2700	1532	1530
众泰Z500	4750	1810	1490	2750	1550	1542
众泰Z500	4750	1810	1490	2750	1550	1542
众泰Z500	4750	1810	1490	2750	1550	1542
众泰Z500	4750	1810	1490	2750	1550	1542
众泰Z500	4750	1810	1490	2750	1550	1542
众泰Z500	4750	1810	1490	2750	1550	1542
众泰Z500	4750	1810	1490	2750	1550	1542
众泰Z500	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
众泰Z560	4750	1810	1490	2750	1550	1542
优6 SUV	4628	1825	1637	2720	1568	1578
优6 SUV	4628	1825	1637	2720	1568	1578
优6 SUV	4628	1825	1644	2720	1568	1578
优6 SUV	4628	1825	1644	2720	1568	1578
优6 SUV	4628	1825	1637	2720	1568	1578
优6 SUV	4628	1825	1644	2720	1568	1578
优6 SUV	4628	1825	1644	2720	1568	1578
优6 SUV	4625	1825	1620	2720	1555	1565
优优	4015	1607	1908	2600	1360	1380
优优	4015	1607	1908	2600	1360	1380
优优	4015	1607	1908	2600	1360	1380
优优	4015	1607	1908	2600	1360	1380
优优	4015	1607	1908	2600	1360	1380
优优	4015	1626	1930	2600	1360	1380
优利欧	4180	1680	1450	2440	1385	1415
优利欧	4180	1680	1450	2440	1385	1415
优翼	4610	1693	1855	2700	1456	1446
优翼	4610	1693	1855	2700	1456	1446
优翼	4610	1693	1855	2700	1456	1446
传祺GA3	4570	1790	1490	2620	-	-
传祺GA3	4570	1790	1490	2620	-	-
传祺GA3	4570	1790	1490	2620	-	-
传祺GA3	4570	1790	1490	2620	-	-
传祺GA3	4570	1790	1490	2620	-	-
传祺GA3	4570	1790	1490	2620	-	-
传祺GA3	4570	1790	1490	2620	-	-
传祺GA3	4570	1790	1490	2620	-	-
传祺GA3	4570	1790	1490	2620	-	-
传祺GA3	4570	1790	1490	2620	-	-
传祺GA3S PHEV	4600	1790	1530	2620	-	-
传祺GA3S PHEV	4600	1790	1530	2620	-	-
传祺GA3S视界	4590	1790	1490	2620	1520	1530
传祺GA3S视界	4590	1790	1490	2620	1520	1530
传祺GA3S视界	4590	1790	1490	2620	1520	1530
传祺GA3S视界	4590	1790	1490	2620	1520	1530
传祺GA3S视界	4590	1790	1490	2620	1520	1530
传祺GA3S视界	4600	1790	1490	2620	-	-
传祺GA3S视界	4600	1790	1490	2620	-	-
传祺GA4	4692	1805	1500	2660	-	-
传祺GA4	4692	1805	1500	2660	-	-
传祺GA4	4692	1805	1500	2660	-	-
传祺GA4	4692	1805	1500	2660	-	-
传祺GA4	4692	1805	1500	2660	-	-
传祺GA4	4692	1805	1500	2660	-	-
传祺GA4	4692	1805	1500	2660	-	-
传祺GA4	4692	1805	1500	2660	-	-
传祺GA5	4800	1819	1484	2710	1554	1542
传祺GA5	4800	1819	1484	2710	1554	1542
传祺GA5	4800	1819	1484	2710	1554	1542
传祺GA5	4800	1819	1484	2710	1554	1542
传祺GA5新能源	4800	1819	1484	2710	1554	1542
传祺GA5新能源	4800	1819	1484	2710	1554	1542
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA6	4850	1830	1485	2720	-	-
传祺GA8	5003	1910	1508	2907	-	-
传祺GA8	5003	1910	1508	2907	-	-
传祺GA8	5003	1910	1508	2907	-	-
传祺GA8	5003	1910	1508	2907	-	-
传祺GA8	5003	1910	1508	2907	-	-
传祺GA8	5003	1910	1508	2907	-	-
传祺GA8	5003	1910	1508	2907	-	-
传祺GE3	4337	1825	1637	2560	-	-
传祺GE3	4337	1825	1637	2560	-	-
传祺GM8	5066	1923	1822	3000	-	-
传祺GM8	5066	1923	1822	3000	-	-
传祺GM8	5066	1923	1822	3000	-	-
传祺GM8	5066	1923	1822	3000	-	-
传祺GS3	4350	1825	1655	2560	-	-
传祺GS3	4350	1825	1680	2560	-	-
传祺GS3	4350	1825	1680	2560	-	-
传祺GS3	4350	1825	1655	2560	-	-
传祺GS3	4350	1825	1680	2560	-	-
传祺GS3	4350	1825	1680	2560	-	-
传祺GS3	4350	1825	1680	2560	-	-
传祺GS3	4350	1825	1680	2560	-	-
传祺GS4	4510	1852	1677	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4	4510	1852	1677	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4	4510	1852	1677	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4	4510	1852	1708	2650	-	-
传祺GS4新能源	4510	1852	1708	2650	-	-
传祺GS4新能源	4510	1852	1708	2650	-	-
传祺GS5 Super	4750	1854	1690	2710	-	-
传祺GS5 Super	4750	1854	1690	2710	-	-
传祺GS5 Super	4750	1854	1690	2710	-	-
传祺GS5 Super	4750	1854	1690	2710	-	-
传祺GS5 Super	4750	1854	1690	2710	-	-
传祺GS5 Super	4750	1854	1690	2710	-	-
传祺GS5 Super	4750	1854	1690	2710	-	-
传祺GS5 Super	4750	1854	1690	2710	-	-
传祺GS5 Super	4750	1854	1690	2710	-	-
传祺GS5 Super	4750	1854	1690	2710	-	-
传祺GS5	4732	1854	1680	2710	1554	1570
传祺GS5	4732	1854	1680	2710	1554	1570
传祺GS5	4732	1854	1680	2710	1554	1570
传祺GS5	4732	1854	1680	2710	1554	1570
传祺GS7	4730	1910	1770	2720	-	-
传祺GS7	4730	1910	1770	2720	-	-
传祺GS7	4730	1910	1770	2720	-	-
传祺GS7	4730	1910	1770	2720	-	-
传祺GS7	4730	1910	1770	2720	-	-
传祺GS8	4810	1910	1770	2800	-	-
传祺GS8	4810	1910	1770	2800	-	-
传祺GS8	4810	1910	1770	2800	-	-
传祺GS8	4810	1910	1770	2800	-	-
传祺GS8	4810	1910	1770	2800	-	-
传祺GS8	4810	1910	1770	2800	-	-
伽途im6	4700	1780	1820	2760	1500	1515
伽途im6	4700	1780	1820	2760	1500	1515
伽途im6	4700	1780	1820	2760	1500	1515
伽途im8	4730	1810	1830	2760	1500	1515
伽途im8	4730	1810	1830	2760	1500	1515
伽途im8	4730	1810	1830	2760	1500	1515
伽途ix5	4505	1725	1780	2760	1425	1448
伽途ix5	4505	1725	1780	2760	1425	1448
伽途ix5	4505	1725	1780	2760	1425	1448
伽途ix5	4505	1725	1780	2760	1425	1448
